"id","project_id","task_id","task_name","percent_complete","duration","predecessors","successors","milestone_flag","priority","resources","notes","uploaded_at","last_updated_at","uploaded_by","excluded","start_date","finish_date"
"376","1","4292","Building A, Level 2 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"377","1","4283","Building B, Level 2 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"378","1","4284","Building B, Level 2 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"379","1","4297","Building C, Level 2 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"380","1","4298","Building C, Level 2 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"381","1","4330","LEVEL 3","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"382","1","4333","Building A, Level 3 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"383","1","4334","Building A, Level 3 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"384","1","4342","Building B, Level 3 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"385","1","4343","Building B, Level 3 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"386","1","4351","Building C, Level 3 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"387","1","4352","Building C, Level 3 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"388","1","4357","LEVEL 4","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"389","1","4362","Building A, Level 4 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"390","1","4363","Building A, Level 4 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"391","1","4371","Building B, Level 4 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"392","1","4372","Building B, Level 4 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"393","1","4380","Building C, Level 4 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"394","1","4381","Building C, Level 4 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"395","1","4384","LEVEL 5","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"396","1","4391","Building A, Level 5 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"397","1","4392","Building A, Level 5 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"398","1","4400","Building B, Level 5 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"399","1","4401","Building B, Level 5 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"400","1","4409","Building C, Level 5 - Reveal Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"401","1","4410","Building C, Level 5 - Window Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"402","1","4531","All Buildings Water Tight","0","0",,,"true","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"403","1","4411","EXTERNAL FINISHES","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"404","1","4436","LEVEL 1","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"405","1","4437","Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"406","1","4439","Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"407","1","4440","Awnings & Screens","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"408","1","4412","LEVEL 2","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"409","1","4413","Building A - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"410","1","4449","Building B - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"411","1","4448","Building C - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"412","1","4414","Building A - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"413","1","4450","Building B - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"414","1","4451","Building C - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"415","1","4415","Building A - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"416","1","4452","Building B - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"417","1","4453","Building C - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"418","1","4424","Building A - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"419","1","4454","Building B - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"420","1","4455","Building C - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"421","1","4458","LEVEL 3","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"422","1","4459","Building A - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"423","1","4460","Building B - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"424","1","4461","Building C - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"425","1","4462","Building A - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"426","1","4463","Building B - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"427","1","4464","Building C - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"428","1","4465","Building A - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"429","1","4466","Building B - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"430","1","4467","Building C - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"431","1","4468","Building A - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"432","1","4469","Building B - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"433","1","4470","Building C - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"434","1","4474","LEVEL 4","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"435","1","4475","Building A - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"436","1","4476","Building B - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"437","1","4477","Building C - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"438","1","4478","Building A - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"439","1","4479","Building B - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"440","1","4480","Building C - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"441","1","4481","Building A - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"442","1","4482","Building B - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"443","1","4483","Building C - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"444","1","4484","Building A - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"445","1","4485","Building B - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"446","1","4486","Building C - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"447","1","4490","LEVEL 5","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"448","1","4491","Building A - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"449","1","4492","Building B - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"450","1","4493","Building C - Render","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"451","1","4494","Building A - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"452","1","4495","Building B - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"453","1","4496","Building C - Cladding","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"454","1","4497","Building A - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"455","1","4498","Building B - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"456","1","4499","Building C - Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"457","1","4500","Building A - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"458","1","4501","Building B - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"459","1","4502","Building C - Awnings, Screens & Balustrades","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"460","1","4532","External Façade Finishes Complete","0","0",,,"true","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"461","1","4518","SCAFFOLD REMOVAL","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"462","1","4519","Roof Level - Drop Scaffold/ Remove Ties","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"463","1","4520","Roof Level - Patch & Paint Tie Locations","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"464","1","4521","Level 5 - Drop Scaffold/ Remove Ties","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"465","1","4522","Level 5 - Patch & Paint Tie Locations","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"466","1","4523","Level 4 - Drop Scaffold/ Remove Ties","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"467","1","4524","Level 4 - Patch & Paint Tie Locations","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"468","1","4525","Level 3 - Drop Scaffold/ Remove Ties","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"469","1","4526","Level 3 - Patch & Paint Tie Locations","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"470","1","4527","Level 2 - Drop Scaffold/ Remove Ties","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"471","1","4528","Level 2 - Patch & Paint Tie Locations","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"472","1","4529","Level 1 - Drop Scaffold/ Remove Ties","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"473","1","4530","Level 1 - Patch & Paint Tie Locations","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"474","1","4533","Scaffold Removed from Site","0","0",,,"true","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"475","1","4801","BUILDING SERVICES","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"476","1","4802","LIFT","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"477","1","4803","Scaffold to Shaft","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"478","1","4817","Lift Cages to Shaft Openings","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"479","1","4805","Lift Construction","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"480","1","4815","Lift Test & Commission","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"481","1","4816","Builder's Lift Available","0","0",,,"true","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"482","1","4811","PAD MOUNT SUBSTATION","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"483","1","4812","Easement Survey & Pegging","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"484","1","4813","Foundation Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"485","1","4814","Pad Mount Substation Landing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"486","1","4806","Network Connection","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"487","1","4800","Energisation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"488","1","4846","Permanent Power Available","0","0",,,"true","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"489","1","4535","INTERNAL FINISHES","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"490","1","4536","LEVEL 2 - BUILDING A","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"491","1","4537","Service Rough-In","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"492","1","4538","Light Weight Wall & Ceiling Frames","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"493","1","4539","In Wall Services","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"494","1","4540","Wall & Ceiling Linings","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"495","1","4541","Wet Area Screeds","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"496","1","4542","Wet Area Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"497","1","4543","Wet Area Floor & Wall Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"498","1","4544","Living/ Dining/ Kitchen Floor Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"499","1","4545","Balcony Floor Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"500","1","4546","Carpentry Fix Out - Skirts, Archs & Frames","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"501","1","4551","Doors & Door Hardware","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"502","1","4547","Initial Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"503","1","4548","Joinery Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"504","1","4549","Service Fit Off","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"505","1","4550","Final Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"506","1","4552","LEVEL 2 - BUILDING B","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"507","1","4553","Service Rough-In","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"508","1","4554","Light Weight Wall & Ceiling Frames","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"509","1","4555","In Wall Services","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"510","1","4556","Wall & Ceiling Linings","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"511","1","4557","Wet Area Screeds","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"512","1","4558","Wet Area Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"513","1","4559","Wet Area Floor & Wall Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"514","1","4560","Living/ Dining/ Kitchen Floor Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"515","1","4561","Balcony Floor Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"516","1","4562","Carpentry Fix Out - Skirts, Archs & Frames","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"517","1","4563","Doors & Door Hardware","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"518","1","4564","Initial Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"519","1","4565","Joinery Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"520","1","4566","Service Fit Off","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"521","1","4567","Final Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"522","1","4568","LEVEL 2 - BUILDING C","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"523","1","4569","Service Rough-In","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"524","1","4570","Light Weight Wall & Ceiling Frames","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"525","1","4571","In Wall Services","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"526","1","4572","Wall & Ceiling Linings","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"527","1","4573","Wet Area Screeds","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"528","1","4574","Wet Area Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"529","1","4575","Wet Area Floor & Wall Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"530","1","4576","Living/ Dining/ Kitchen Floor Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"531","1","4577","Balcony Floor Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"532","1","4578","Carpentry Fix Out - Skirts, Archs & Frames","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"533","1","4579","Doors & Door Hardware","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"534","1","4580","Initial Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"535","1","4581","Joinery Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"536","1","4582","Service Fit Off","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"537","1","4583","Final Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"538","1","4584","LEVEL 3 - BUILDING A","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"539","1","4585","Service Rough-In","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"540","1","4586","Light Weight Wall & Ceiling Frames","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"541","1","4587","In Wall Services","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"542","1","4588","Wall & Ceiling Linings","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"543","1","4589","Wet Area Screeds","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"544","1","4590","Wet Area Waterproofing","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"545","1","4591","Wet Area Floor & Wall Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"546","1","4592","Living/ Dining/ Kitchen Floor Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"547","1","4593","Balcony Floor Tiles","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"548","1","4594","Carpentry Fix Out - Skirts, Archs & Frames","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"549","1","4595","Doors & Door Hardware","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"550","1","4596","Initial Paint","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
"551","1","4597","Joinery Installation","0","0",,,"false","500",,,2025-05-15T02:05:05.407Z,2025-05-15T02:05:05.407Z,"Anonymous","false",,
